CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
90570,HIST,202,A,History of the United States II,4,H Roberson,TR,930,1045,,NA,NA,Walsh-Ellett Hall 206,25,25,Closed // Waitlist: 0,Reserved Seats: new first-year students-8 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
90952,HIST,235,A,Introduction to Public History,4,M Shea,TR,930,1045,,NA,NA,Walsh-Ellett Hall 208,15,15,Closed // Waitlist: 0,Community Engagement; Consent of professor required for late entry,
90581,HIST,317,A,African-American Intellectual History,4,H Roberson,M,1300,1530,,NA,NA,Walsh-Ellett Hall 202,16,15,Available: 1,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90889,HIST,324,A,Colonial and Imperial Warfare in North America and Southern Africa,4,R Levine,F,1300,1530,,NA,NA,Walsh-Ellett Hall 208,16,12,Available: 4,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90583,HIST,325,A,Revolutionary America,4,J Willis,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 202,16,16,Closed // Waitlist: 0,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90584,HIST,330,A,History of Southern Appalachia,4,J Willis,MW,1000,1050,R,1330,1600,Walsh-Ellett Hall 204,15,15,Closed // Waitlist: 0,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90591,HIST,375,A,The Outlaw in American Culture,4,J Berebitsky,W,1400,1630,,NA,NA,Walsh-Ellett Hall 208,16,16,Closed // Waitlist: 0,Not open to new first-year students; Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,G4: Exploring Past and Present
90661,POLS,107,A,Critical Issues in American Politics,4,A Hatcher,W,1300,1530,,NA,NA,Spencer Hall 164,15,13,Available: 2,Open only to freshmen and sophomores; Reserved Seats: new first-year students-8 (none available); Consent of professor required for late entry,G4: Exploring Past and Present,GFWI: Foundational Writing Intensive
90665,POLS,203,A,The Presidency,4,A Hatcher,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,25,24,Available: 1,Reserved Seats: new first-year students-6 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
90670,POLS,304,A,American Political Thought,4,A Dahl,TR,930,1045,,NA,NA,Gailor Hall 130,18,18,Closed // Waitlist: 0,Open only to sophomores, juniors, and seniors; Consent of professor required for late entry,
90674,POLS,331,A,Constitutional Law: Balancing Powers,4,A Hatcher,TR,1330,1445,,NA,NA,Woods Laboratories 113,21,20,Available: 1,Open only to sophomores, juniors, and seniors; Consent of professor required for late entry,
90926,RELG,119,A,American Religious History: Contact, Exchange, Migration,4,M Roberts,MW,1530,1645,,NA,NA,Walsh-Ellett Hall 206,18,18,Closed // Waitlist: 0,Reserved Seats: new first-year students-8 (none available); Consent of professor required for late entry,G3: Seeking Meaning
90953,SAST,320,A,Place-based Research Methods and Heritage Site Interpretation,4,M Shea,T,1330,1630,,NA,NA,Spencer Hall 262,10,7,Available: 3,Community Engagement; Consent of professor required for late entry,
90743,WMST,100,A,Introduction to Women's and Gender Studies,4,J Berebitsky,TR,930,1045,,NA,NA,Walsh-Ellett Hall 202,26,25,Available: 1,Reserved Seats: new first-year students-8 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
90911,WMST,100,B,Introduction to Women's and Gender Studies,4,J Berebitsky,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 202,23,23,Closed // Waitlist: 0,Open only to freshmen, sophomores, and juniors; Reserved Seats: new first-year students-7 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90801,ANTH,104,A,Introductory Cultural Anthropology,4,D Murdock,MWF,1000,1050,,NA,NA,Woods Laboratories 340,24,24,Closed // Waitlist: 0,Reserved Seats: new first-year students-12 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
90944,ANTH,106,A,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,930,1045,,NA,NA,Woods Laboratories 324,30,30,Closed // Waitlist: 0,Reserved Seats: new first-year students-15 (none available); Consent of professor required for late entry,G4: Exploring Past and Present,G5: Observing-Experimenting-Modeling
90822,ANTH,222,A,Celtic Culture and Archaeology,4,C Ray,TR,1100,1215,,NA,NA,Woods Laboratories 123,25,25,Closed // Waitlist: 0,Reserved Seats: new first-year students-12 (none available); Consent of professor required for late entry,G3: Seeking Meaning,G4: Exploring Past and Present
90803,ANTH,303,A,The Anthropology of Europe,4,C Ray,TR,1330,1445,,NA,NA,Spencer Hall 151,17,13,Available: 4,Consent of professor required for late entry,
90804,ANTH,305,A,Cultures of Latin America,4,D Murdock,MWF,1100,1150,,NA,NA,Carnegie Hall 013,18,18,Closed // Waitlist: 0,Prerequisites: ANTH 104 or INGS 200; Consent of professor required for late entry,
90805,ANTH,341,A,The Culture and History of Southeast Asia,4,R O'Connor,TR,930,1045,,NA,NA,Woods Laboratories 342,18,13,Available: 5,Consent of professor required for late entry,
90806,ANTH,391,A,Junior Tutorial,4,R O'Connor,W,1300,1530,,NA,NA,Woods Laboratories 342,15,10,Available: 5,GMWI: Upper-Level (Major) Writing Intensive; Prerequisite: ANTH 104; Consent of professor required for late entry,
90807,ANTH,403,A,Social Theory,4,D Murdock,M,1330,1600,,NA,NA,Woods Laboratories 342,15,9,Available: 6,Open only to seniors pursuing majors in anthropology; Consent of professor required for late entry,
Arabic,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90811,ARAB,104,A,Elementary Arabic II,4,L King,MWF,900,950,W,1230,1320,Walsh-Ellett Hall 204,20,9,Available: 11,Prerequisites: ARAB 103 or placement; Consent of professor required for late entry,
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90448,ART,101,A,Line, Form and Space:  Studies in Drawing, Photography and Sculpture,4,G Pond and others,T,1330,1630,,NA,NA,Nabit Art Building 103,15,13,Available: 2,Open only to freshmen and sophomores; Reserved Seats: new first-year students-6 (none available); Consent of professor required for late entry; Studio Art Fee-Malde: $145, Studio Art Fee-Pond: $85, and Studio Art Fee-Wohl: $55,G2: Understanding the Arts
90449,ART,102,A,Color, Motion, and Time:  Studies in Digital Art, Painting, and Video,4,G Pond and others,T,1330,1630,,NA,NA,Carnegie Hall 311,15,14,Available: 1,Open only to freshmen and sophomores; Reserved Seats: new first-year students-7 (none available); Consent of professor required for late entry; Studio Art Fee-Wohl: $120, Studio Art Fee-Malde: $120, and Studio Art Fee-Pond: $45,G2: Understanding the Arts
90450,ART,231,A,Topics in Electronic and Interactive Art,4,P Malde,TR,1100,1215,,NA,NA,Carnegie Hall 311,15,15,Closed // Waitlist: 0,Consent of professor required for late entry; Studio Art Fee-Malde: $250,G2: Understanding the Arts
91005,ART,257,A,Figure Drawing,4,J Whittle,R,1330,1630,,NA,NA,Nabit Art Building 103,15,14,Available: 1,Consent of professor required for late entry; Studio Art Fee-Wohl: $300,
90451,ART,261,A,The Lens, Time and Space:  Topics in Photography,4,P Malde,R,1330,1630,,NA,NA,Carnegie Hall 311,15,15,Closed // Waitlist: 0,Consent of professor required for late entry; Studio Art Fee-Malde: $350,G2: Understanding the Arts
90452,ART,281,A,Material, Space, and Form:  Topics in Contemporary Sculpture,4,G Pond,R,1330,1630,,NA,NA,Nabit Art Building 103,15,10,Available: 5,Consent of professor required for late entry; Sculpture Fee: $250,G2: Understanding the Arts
90453,ART,291,A,Topics in Contemporary Painting,4,J Whittle,W,1330,1630,,NA,NA,Nabit Art Building 102,15,15,Closed // Waitlist: 0,Consent of professor required for late entry; Studio Art Fee-Wohl: $250,G2: Understanding the Arts
90454,ART,343,A,Advanced Seminar in the Production of Video and the Moving Image,4,G Pond,W,1330,1630,,NA,NA,Carnegie Hall 311,15,7,Available: 8,Prerequisites: ART 102 or ART 104 or ART 202 or ART 231 or ART 243 or ART 331; Consent of professor required for late entry; Studio Art Fee-Pond: $50,
90456,ART,430,A,Senior Seminar,4,P Malde and others,M,1330,1630,,NA,NA,Carnegie Hall 304,15,6,Available: 9,Open only to students pursuing majors in art; Consent of professor required for late entry,
90441,ARTH,104,A,Survey of Western Art II,4,J Thompson,TR,1500,1615,,NA,NA,Carnegie Hall 302,24,24,Closed // Waitlist: 0,Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G2: Understanding the Arts
90445,ARTH,104,B,Survey of Western Art II,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,24,24,Closed // Waitlist: 0,Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G2: Understanding the Arts
90442,ARTH,202,A,History of Photography,4,J Thompson,MWF,1000,1050,,NA,NA,Carnegie Hall 302,18,18,Closed // Waitlist: 0,Consent of professor required for late entry,
90443,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,800,915,,NA,NA,Carnegie Hall 302,24,24,Closed // Waitlist: 0,Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G2: Understanding the Arts
90915,ARTH,312,A,Greek/Roman Art & Architecture,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,20,Closed // Waitlist: 0,Prerequisites: ARTH 103 or HUMN 101 or HUMN 102 or HUMN 103; Consent of professor required for late entry,
90446,ARTH,340,A,American Art,4,M Brennecke,TR,1330,1445,,NA,NA,Carnegie Hall 306,18,16,Available: 2,Prerequisites: ARTH 104 or HUMN 202; Consent of professor required for late entry,
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90805,ANTH,341,A,The Culture and History of Southeast Asia,4,R O'Connor,TR,930,1045,,NA,NA,Woods Laboratories 342,18,13,Available: 5,Consent of professor required for late entry,
90871,ASIA,209,A,Japanese Literature and Culture,4,M Manabe,TR,1100,1215,,NA,NA,Gailor Hall 132,25,24,Available: 1,Consent of professor required for late entry,
90951,ASIA,218,A,Violence, Honor, and Masculinity in East Asian Literature and Film,4,K Schoenberger,MW,1400,1515,W,1930,2130,Gailor Hall 132,25,9,Available: 16,Consent of professor required for late entry,G6CH: Comprehending Cross-Culturally (Chinese Culture)
90869,CHIN,104,A,Elementary Chinese II,4,K Schoenberger,MWF,1100,1150,R,1230,1320,Gailor Hall 202,20,6,Available: 14,Prerequisites: CHIN 103 or placement; Consent of professor required for late entry,
90870,CHIN,301,A,Advanced Chinese,4,K Schoenberger,MWF,900,950,,NA,NA,Gailor Hall 002,20,10,Available: 10,Prerequisites: CHIN 203 or placement; Consent of professor required for late entry,G6: Comprehending Cross-Culturally (Language)
90949,HIST,222,A,History of India and South Asia II,4,D Bhattacharjee,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 206,25,18,Available: 7,Reserved Seats: new first-year students-3 (none available); Consent of professor required for late entry,G4: Exploring Past and Present
90592,HIST,388,A,The United States and Vietnam since 1945,4,H Goldberg,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 306,25,25,Closed // Waitlist: 0,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90950,HIST,455,A,European Empires in Asia,4,D Bhattacharjee,W,1400,1630,,NA,NA,Gailor Hall 002,16,3,Available: 13,Prerequisites: One course in history with attribute G4 including AP or IB credit; Consent of professor required for late entry,
90872,JAPN,104,A,Elementary Japanese II,4,M Manabe,MWF,1200,1250,T,1230,1320,Gailor Hall 224,20,12,Available: 8,Prerequisites: JAPN 103 or placement; Consent of professor required for late entry,
90873,JAPN,303,A,Readings in Japanese: Modern Short Stories and Poetry,4,M Manabe,MWF,1000,1050,,NA,NA,Gailor Hall 225,20,3,Available: 17,Prerequisite: JAPN 301; Consent of professor required for late entry,
90800,POLS,248,A,China's Environmental Crisis,4,S Wilson,MW,1530,1645,,NA,NA,Walsh-Ellett Hall 210,25,25,Closed // Waitlist: 0,Reserved Seats: new first-year students-5 (none available); Consent of professor required for late entry,G4: Exploring Past and Present,G6CH: Comprehending Cross-Culturally (Chinese Culture)
90697,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,800,850,,NA,NA,Walsh-Ellett Hall 208,20,19,Available: 1,Community Engagement; Reserved Seats: new first-year students-7 (none available); Consent of professor required for late entry,G3: Seeking Meaning
90698,RELG,162,B,Introduction to Asian Religions,4,S Brown,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 208,20,20,Closed // Waitlist: 0,Community Engagement; Reserved Seats: new first-year students-9 (none available); Consent of professor required for late entry,G3: Seeking Meaning
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90457,BIOL,130,A,Field Investigations in Biology,4,D McGrath,M,1330,1700,,NA,NA,Woods Laboratories G10,20,20,Closed // Waitlist: 0,Non-Lab Science; Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
90458,BIOL,130,B,Field Investigations in Biology,4,M Schrader,T,1330,1700,,NA,NA,Woods Laboratories G10,20,20,Closed // Waitlist: 0,Non-Lab Science; Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
90459,BIOL,130,C,Field Investigations in Biology,4,K McGhee,W,1330,1700,,NA,NA,Woods Laboratories G10,20,20,Closed // Waitlist: 0,Non-Lab Science; Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
90461,BIOL,133,A,Introductory Molecular Biology,4,J Pickens,MWF,1100,1150,,NA,NA,Woods Laboratories 113,29,28,Available: 1,Non-Lab Science; Reserved Seats: new first-year students-14 (none available); Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
90462,BIOL,133,B,Introductory Molecular Biology,4,J Pickens,MWF,1200,1250,,NA,NA,Woods Laboratories 113,28,27,Available: 1,Non-Lab Science; Reserved Seats: new first-year students-14 (none available); Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
90463,BIOL,201,A,Ornithology (Lab),4,M Schrader,TR,800,915,R,1330,1630,Spencer Hall 164,16,14,Available: 2,Lab Science; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
90469,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,B Moore,MWF,800,950,,NA,NA,Woods Laboratories 128,16,16,Closed // Waitlist: 0,Lab Science; Prerequisites: One course in biology; Consent of professor required for late entry,
90468,BIOL,211,A,Biodiversity: Pattern and Process (Lab),4,K Zigler,MWF,900,950,W,1330,1630,Spencer Hall 164,16,16,Closed // Waitlist: 0,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: (BIOL 130 or BIOL 131) and BIOL 133; Consent of professor required for late entry,
90895,BIOL,229,A,Biology of Human Reproduction,4,B Moore,TR,930,1045,,NA,NA,Spencer Hall 164,20,19,Available: 1,Prerequisite: BIOL 133; Consent of professor required for late entry,
90464,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,C World,MWF,1000,1050,,NA,NA,Woods Laboratories 113,30,28,Available: 2,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Consent of professor required for late entry,
90465,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,C World,T,1330,1630,,NA,NA,Spencer Hall 257,15,14,Available: 1,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
90466,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,C World,R,1330,1630,,NA,NA,Spencer Hall 257,15,14,Available: 1,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
90467,BIOL,255,A,Herpetology (Lab),4,K Cecala,TR,1100,1215,T,1330,1630,Spencer Hall 164,17,17,Closed // Waitlist: 0,Lab Science; Prerequisite: BIOL 130; Consent of professor required for late entry,
90470,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),4,E Kikis,MWF,1000,1050,,NA,NA,Carnegie Hall 306,32,27,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202; Consent of professor required for late entry,
90897,BIOL,316,L1,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,W,1330,1630,,NA,NA,Spencer Hall 272,16,11,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202,
90898,BIOL,316,L2,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Pickens,R,1330,1630,,NA,NA,Spencer Hall 272,16,16,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 202,
90797,BIOL,322,A,Genes and Behavior,4,K McGhee,MWF,1100,1150,,NA,NA,Spencer Hall 164,21,20,Available: 1,Prerequisites: BIOL 130 and BIOL 133; Consent of professor required for late entry,
90823,BIOL,325,A,Biology of Aging,4,E Kikis,TR,930,1045,,NA,NA,Spencer Hall 151,16,13,Available: 3,Prerequisite: BIOL 233; Consent of professor required for late entry,
Business,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90941,BUSI,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1530,1645,,NA,NA,Walsh-Ellett Hall 306,30,29,Available: 1,Consent of professor required for late entry,
91008,BUSI,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 306,30,29,Available: 1,Consent of professor required for late entry,
90943,BUSI,217,A,Marketing Strategy,4,G Miller,MW,1400,1515,,NA,NA,Woods Laboratories 125,15,11,Available: 4,Prerequisites: (BUSI 215 or ECON 360); Pre- or Corequisites: (PSYC 100 or PSYC 101 or ANTH 104); Consent of professor required for late entry,
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90471,CHEM,100,A,Foundations of Chemistry,4,B Seballos,TR,930,1045,,NA,NA,Woods Laboratories 216,40,37,Available: 3,Non-Lab Science; Reserved Seats: new first-year students-13 (none available); Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
90472,CHEM,110,A,The Science of Food and Cooking,4,D Miles,TR,930,1045,W,1300,1600,Spencer Hall 262,16,15,Available: 1,Lab Science; Open only to new first-year students; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
90473,CHEM,120,A,General Chemistry (Lab),4,L Seballos/R Summers,MWF,900,950,M,1300,1600,Woods Laboratories 216,20,16,Available: 4,Lab Science; Reserved Seats: new first-year students-7 (none available); Prerequisites: One course with attribute G5 or placement; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
90475,CHEM,201,A,Organic Chemistry I (Lab),4,M Sanderson and others,MWF,1100,1150,M,1300,1630,Woods Laboratories BLACKMAN,60,58,Available: 2,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120 or CHEM 150; Consent of professor required for late entry,
90476,CHEM,201,B,Organic Chemistry I (Lab),4,M Sanderson and others,MWF,1100,1150,T,1330,1700,Woods Laboratories BLACKMAN,60,58,Available: 2,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120 or CHEM 150; Consent of professor required for late entry,
90477,CHEM,201,C,Organic Chemistry I (Lab),4,M Sanderson and others,MWF,1100,1150,W,1300,1630,Woods Laboratories BLACKMAN,60,58,Available: 2,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120 or CHEM 150; Consent of professor required for late entry,
90479,CHEM,301,A,Junior Seminar,2,R Bachman,F,1330,1500,,NA,NA,Woods Laboratories 216,20,16,Available: 4,Open only to juniors pursuing majors in chemistry; Consent of professor required for late entry,
90480,CHEM,308,A,Inorganic Chemistry (Lab),4,R Bachman,MWF,900,950,M,1300,1700,Spencer Hall 262,16,16,Closed // Waitlist: 0,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisite: CHEM 201; Consent of professor required for late entry,
90481,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),4,E Kikis,MWF,1000,1050,,NA,NA,Carnegie Hall 306,32,27,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202; Consent of professor required for late entry,
90899,CHEM,316,L1,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,W,1330,1630,,NA,NA,Spencer Hall 272,16,11,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202,
90900,CHEM,316,L2,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Pickens,R,1330,1630,,NA,NA,Spencer Hall 272,16,16,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 202,
90482,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,TR,800,915,W,1300,1630,Spencer Hall 262,17,17,Closed // Waitlist: 0,Lab Science; Prerequisites: CHEM 201 and MATH 102; Pre- or Corequisite: (PHYS 101 or PHYS 103); Consent of professor required for late entry,
90483,CHEM,401,A,Senior Seminar,2,R Bachman,F,1330,1500,,NA,NA,Woods Laboratories 216,20,16,Available: 4,Open only to seniors pursuing majors in chemistry; Consent of professor required for late entry,
90874,CHEM,405,A,Organic Synthesis,4,R Pongdee,MWF,1100,1150,,NA,NA,Spencer Hall 151,16,13,Available: 3,Prerequisite: CHEM 202; Consent of professor required for late entry,
90875,CHEM,417,A,Advanced Biochemistry,4,B Seballos,TR,1100,1215,,NA,NA,Spencer Hall 262,16,11,Available: 5,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 307 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316; Consent of professor required for late entry,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90878,CLST,150,A,Classics in Cinema,4,C McDonough,TR,1100,1215,,NA,NA,Gailor Hall 128,27,26,Available: 1,Reserved Seats: new first-year students-11 (none available); Consent of professor required for late entry,G2: Understanding the Arts,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture)
90993,CLST,160,A,Greek and Roman Private Life,4,J DiBiasie,MWF,1300,1350,,NA,NA,Gailor Hall 128,25,25,Closed // Waitlist: 0,Reserved Seats: new first-year students-11 (none available); Consent of professor required for late entry,G4: Exploring Past and Present,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture)
90945,CLST,202,A,Ancient Lyric Poetry in Translation,4,S McCarter,TR,930,1045,,NA,NA,Gailor Hall 128,25,16,Available: 9,Reserved Seats: new first-year students-4 (1 available); Consent of professor required for late entry,G1: Reading Closely,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture)
90485,CLST,208,A,Roman Archaeology,4,J DiBiasie,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 210,25,23,Available: 2,Reserved Seats: new first-year students-9 (none available); Consent of professor required for late entry,G2: Understanding the Arts,G6LT: Comprehending Cross-Culturally (Latin Culture)
90487,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1100,1150,T,1230,1320,Gailor Hall 002,20,5,Available: 15,Prerequisites: GREK 103 or placement; Consent of professor required for late entry,
90488,GREK,401,A,Greek Tragedy I,4,D Holmes,TR,930,1045,,NA,NA,Gailor Hall 019,20,7,Available: 13,Prerequisites: GREK 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
90489,LATN,104,A,Elementary Latin II,4,J DiBiasie,MWF,1100,1150,R,1230,1320,Gailor Hall 212,20,12,Available: 8,Prerequisites: LATN 103 or placement; Consent of professor required for late entry,
90877,LATN,203,A,Intermediate Latin,4,S McCarter,MWF,900,950,R,1230,1320,Gailor Hall 019,20,3,Available: 17,Prerequisites: LATN 104 or placement; Consent of professor required for late entry,
90490,LATN,305,A,Elegiac Poets,4,S McCarter,MW,1400,1515,,NA,NA,Gailor Hall 019,20,5,Available: 15,Prerequisites: LATN 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
90876,LATN,308,A,Sallust,4,C McDonough,MWF,1100,1150,,NA,NA,Gailor Hall 019,20,13,Available: 7,GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: LATN 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90814,LING,340,A,Linguistics,4,M Preslar,MW,1400,1515,,NA,NA,Gailor Hall 224,19,19,Closed // Waitlist: 0,Consent of professor required for late entry,
90990,NOND,150,A,Intercultural Explorations: Living Abroad,2,L Jones,T,1100,1215,,NA,NA,Woods Laboratories 125,20,10,Available: 10,Consent of professor required for late entry,
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
90492,CSCI,157,A,Introduction to Modeling and Programming,4,S Carl,MWF,1000,1050,S,1900,2100,Woods Laboratories 136,16,16,Closed // Waitlist: 0,Reserved Seats: new first-year students-10 (none available); Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
90493,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,16,8,Available: 8,Prerequisite: CSCI 157; Consent of professor required for late entry,
