CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
55820,ANTH,411,A,Research Seminar: Campus Life and Academic Culture,4,R O'Connor,TR,930,1045,,NA,NA,Woods Laboratories 342,10,4,Available: 6,Consent of professor required for late entry,
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55644,ART,101,A,Line, Form and Space:  Studies in Drawing, Photography and Sculpture,4,J Wohl and others,T,1330,1630,,NA,NA,Nabit Art Building 103,15,15,Closed,Reserved Seats: returning freshmen-5 (none available); students pursuing programs in art-5 (3 available); Consent of professor required for late entry; Studio Art Fee-Wohl: $285,G2: Understanding the Arts
55645,ART,102,A,Color, Motion, and Time:  Studies in Digital Art, Painting, and Video,4,J Wohl and others,T,1330,1630,,NA,NA,Carnegie Hall 311,15,13,Available: 2 Reserved,Reserved Seats: returning freshmen-5 (1 available); students pursuing programs in art-5 (3 available); Consent of professor required for late entry; Studio Art Fee-Wohl: $225,G2: Understanding the Arts
55646,ART,255,A,Collage and Assemblage:  Combinations of Contemporary Culture,4,J Wohl,W,1330,1630,,NA,NA,Nabit Art Building 102,15,16,Closed,Reserved Seats: students pursuing programs in art-5 (none available); Consent of professor required for late entry; Studio Art Fee-Wohl: $225,G2: Understanding the Arts
55848,ART,263,A,Intermediate Documentary Projects in Photography,4,P Malde and others,MWF,1200,1250,R,1330,1700,Carnegie Hall 311,13,13,Closed,Community Engagement; Reserved Seats: students pursuing programs in art-4 (none available); Consent of professor required for late entry; Studio Art Fee-Wohl: $350,G2: Understanding the Arts
55647,ART,287,A,Electronic Sculpture,4,G Pond,R,1330,1630,,NA,NA,Nabit Art Building 103,15,11,Available: 4 Reserved,Reserved Seats: students pursuing programs in art-5 (4 available); Consent of professor required for late entry; Sculpture Fee: $215,G2: Understanding the Arts
55649,ART,343,A,Advanced Seminar in the Production of Video and the Moving Image,4,G Pond,W,1400,1630,,NA,NA,Carnegie Hall 311,15,8,Available: 7,Prerequisites: ART 102 or ART 104 or ART 231 or ART 243 or ART 331; Consent of professor required for late entry,
55650,ART,391,A,Properties of Painting,4,J Wohl,R,1330,1630,,NA,NA,Nabit Art Building 102,13,14,Closed,Prerequisites: ART 102 or ART 105 or ART 251 or ART 255 or ART 257 or ART 291; Consent of professor required for late entry; Studio Art Fee-Wohl: $285,
55796,ART,430,A,Senior Seminar,4,P Malde and others,M,1300,1630,,NA,NA,Nabit Art Building 103,15,11,Available: 4,Open only to seniors pursuing majors in art; Consent of professor required for late entry,
55870,ARTH,103,A,Survey of Western Art I,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,24,26,Closed,Reserved Seats: returning freshmen-8 (none available); Consent of professor required for late entry,G2: Understanding the Arts
55652,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,800,915,,NA,NA,Carnegie Hall 302,24,24,Closed,Reserved Seats: returning freshmen-8 (none available); Waitlist - contact instructor,G2: Understanding the Arts
55653,ARTH,326,A,Northern Renaissance Art,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,18,21,Closed,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102; Consent of professor required for late entry,
55654,ARTH,340,A,American Art,4,M Brennecke,TR,1330,1445,,NA,NA,Carnegie Hall 306,18,19,Closed,Prerequisites: ARTH 104 or HUMN 202; Consent of professor required for late entry,
55655,ARTH,345,A,Modern Art,4,J Thompson,TR,930,1045,,NA,NA,Carnegie Hall 302,18,21,Closed,Consent of professor required for late entry,G2: Understanding the Arts
55656,ARTH,370,A,Art in Germany: 1919-1933,4,J Thompson,MWF,1100,1150,,NA,NA,Carnegie Hall 302,18,19,Closed,Consent of professor required for late entry,G2: Understanding the Arts,G6GM: Comprehending Cross-Culturally (German Culture)
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55821,ASIA,235,A,Love in Modern Japan,4,M Manabe,TR,1500,1615,,NA,NA,Gailor Hall 128,20,21,Closed,Consent of professor required for late entry,G6JP: Comprehending Cross-Culturally (Japanese Culture)
55483,CHIN,104,A,Elementary Chinese II,4,W Yang,MWF,1000,1050,T,1230,1320,Gailor Hall 102,20,11,Available: 9,Prerequisites: CHIN 103 or placement; Consent of professor required for late entry,
55484,CHIN,301,A,Advanced Chinese,4,W Yang,MWF,1100,1150,,NA,NA,Gailor Hall 102,20,7,Available: 13,Prerequisites: CHIN 203 or placement; Consent of professor required for late entry,G6: Comprehending Cross-Culturally (Language)
55787,INGS,304,A,Politics and Society in Modern India,4,R Kalyan,TR,1330,1445,,NA,NA,Guerry Hall 204,15,12,Available: 3,GMWI: Upper-Level (Major) Writing Intensive; Consent of professor required for late entry,
55801,JAPN,104,A,Elementary Japanese II,4,M Manabe,MWF,1300,1350,T,1230,1320,Gailor Hall 102,20,7,Available: 13,Prerequisites: JAPN 103 or placement; Consent of professor required for late entry,
55822,JAPN,303,A,Readings in Japanese: Modern Short Stories and Poetry,4,M Manabe,MWF,1100,1150,,NA,NA,Gailor Hall 230,16,5,Available: 11,Prerequisite: JAPN 301; Consent of professor required for late entry,
55476,POLS,249,A,China and the World,4,S Wilson,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 210,25,27,Closed,Consent of professor required for late entry,G4: Exploring Past and Present
55639,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 206,24,24,Closed,Community Engagement; Reserved Seats: returning freshmen-8 (none available); Consent of professor required for late entry,G3: Seeking Meaning
55861,RELG,162,B,Introduction to Asian Religions,4,S Brown,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 206,24,23,Available: 1,Community Engagement; Reserved Seats: returning freshmen-8 (none available); Consent of professor required for late entry,G3: Seeking Meaning
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55840,BIOL,105,A,Biology and People,4,F Lochner,MWF,800,850,,NA,NA,Woods Laboratories 113,28,26,Available: 2,Non-Lab Science; Open only to freshmen and sophomores; Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
55584,BIOL,130,A,Field Investigations in Biology,4,K Zigler,M,1330,1700,,NA,NA,Woods Laboratories G10,20,22,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55585,BIOL,130,B,Field Investigations in Biology,4,H Liere-Ardon,T,1330,1700,,NA,NA,Woods Laboratories G10,20,21,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55586,BIOL,130,C,Field Investigations in Biology,4,D McGrath,W,1330,1700,,NA,NA,Woods Laboratories G10,20,23,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55587,BIOL,130,D,Field Investigations in Biology,4,K Cecala,R,1330,1700,,NA,NA,Woods Laboratories G10,20,19,Available: 1,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55841,BIOL,130,E,Field Investigations in Biology,4,H Liere-Ardon,F,1330,1700,,NA,NA,Woods Laboratories G10,20,20,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55589,BIOL,133,A,Introductory Molecular Biology,4,M Farris,MWF,1000,1050,,NA,NA,Woods Laboratories 216,28,27,Available: 1,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55590,BIOL,133,B,Introductory Molecular Biology,4,F Lochner,MWF,1100,1150,,NA,NA,Snowden Hall 215,28,27,Available: 1,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55842,BIOL,209,A,Advanced Conservation Biology,4,J Evans,T,1330,1700,,NA,NA,Spencer Hall 173,16,16,Closed,Non-Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisite: BIOL 130; Consent of professor required for late entry,
55591,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,A Summers,MWF,1000,1050,,NA,NA,Spencer Hall 168,30,24,Available: 6,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Consent of professor required for late entry,
55836,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,K Ray,T,1330,1630,,NA,NA,Spencer Hall 257,15,13,Available: 2,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
55837,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,M Farris,R,1330,1630,,NA,NA,Spencer Hall 257,15,11,Available: 4,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
55843,BIOL,241,A,Rainforests and Coral Reefs,2,J Evans,F,1330,1530,,NA,NA,Spencer Hall 173,16,10,Available: 6,Consent of professor required for late entry; Field Study in Belize Fees: $1000,
55913,BIOL,255,A,Herpetology (Lab),4,K Cecala,TR,1100,1215,M,1330,1700,Spencer Hall 173,16,20,Closed,Lab Science; Prerequisite: BIOL 130; Consent of professor required for late entry,
55786,BIOL,260,A,Cave Biology,4,K Zigler,W,1300,1700,,NA,NA,Spencer Hall 173,16,16,Closed,Non-Lab Science; Prerequisites: BIOL 210 or BIOL 211; Consent of professor required for late entry,
55793,BIOL,312,A,General and Human Physiology,4,F Lochner,TR,800,915,,NA,NA,Woods Laboratories 113,16,23,Closed,Non-Lab Science; Prerequisite: BIOL 233; Consent of professor required for late entry,
55592,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,MWF,1000,1050,R,1330,1630,Spencer Hall 164,16,11,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202; Consent of professor required for late entry,
55838,BIOL,320,A,Cancer Cell Biology,4,A Summers,TR,1100,1215,,NA,NA,Spencer Hall 168,16,16,Closed,Non-Lab Science; Prerequisite: BIOL 233; Consent of professor required for late entry,
55914,BIOL,336,A,Endocrinology,4,M Farris,TR,930,1045,,NA,NA,Spencer Hall 164,16,18,Closed,Prerequisite: BIOL 233; Consent of professor required for late entry,
Business,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55769,BUSI,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1530,1645,,NA,NA,Walsh-Ellett Hall 308,24,8,Available: 16,Prerequisites: ACCT 215 or BUSI 215; Consent of professor required for late entry,
55865,BUSI,217,A,Marketing Strategy,4,G Miller,MW,1400,1515,,NA,NA,Spencer Hall 271,20,20,Closed,Prerequisite: ECON 101; Pre- or Corequisites: (PSYC 100 or PSYC 101 or ANTH 104); Consent of professor required for late entry,
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55399,CHEM,100,A,Foundations of Chemistry,4,B Seballos,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,60,39,Available: 21,Non-Lab Science; Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
55400,CHEM,120,A,General Chemistry (Lab),4,D Miles,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,40,40,Closed,Lab Science; Prerequisites: One course with attribute G5 or placement; Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55401,CHEM,120,L1,General Chemistry (Lab),0,D Miles,T,1330,1630,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55402,CHEM,120,L2,General Chemistry (Lab),0,J Shibata,W,1300,1600,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55403,CHEM,201,A,Organic Chemistry I (Lab),4,R Pongdee,MWF,1100,1150,,NA,NA,Woods Laboratories BLACKMAN,48,41,Available: 7,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120; Consent of professor required for late entry,
55404,CHEM,201,L1,Organic Chemistry I (Lab),0,R Pongdee,M,1300,1630,,NA,NA,Spencer Hall 268,24,23,Available: 1,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120,
55405,CHEM,201,L2,Organic Chemistry I (Lab),0,B Seballos,T,1330,1700,,NA,NA,Spencer Hall 268,24,18,Available: 6,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120,
55407,CHEM,202,A,Organic Chemistry II (Lab),4,P Byers,MWF,1100,1150,,NA,NA,Woods Laboratories 216,48,48,Closed,Lab Science; Prerequisite: CHEM 201; Consent of professor required for late entry,
55408,CHEM,202,L1,Organic Chemistry II (Lab),0,P Byers,R,1330,1700,,NA,NA,Spencer Hall 268,24,24,Closed,Lab Science; Prerequisite: CHEM 201,
55409,CHEM,202,L2,Organic Chemistry II (Lab),0,P Byers,F,1300,1630,,NA,NA,Spencer Hall 268,24,24,Closed,Lab Science; Prerequisite: CHEM 201,
55410,CHEM,211,A,Chemical Methods of Environmental Analysis (Lab),4,E White,MWF,900,950,W,1300,1700,Spencer Hall 262,11,11,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111 or CHEM 120; Consent of professor required for late entry,
55411,CHEM,301,A,Junior Seminar,2,E White,F,1330,1500,,NA,NA,Woods Laboratories 216,30,14,Available: 16,Open only to juniors pursuing majors in chemistry; Consent of professor required for late entry,
55412,CHEM,308,A,Inorganic Chemistry (Lab),4,R Bachman,MWF,1000,1050,R,1330,1700,Spencer Hall 262,16,7,Available: 9,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisite: CHEM 201; Consent of professor required for late entry,
55413,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,MWF,1000,1050,R,1330,1630,Spencer Hall 164,16,11,Available: 5,Lab Science; Prerequisites: BIOL 233 and CHEM 202; Consent of professor required for late entry,
55414,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,MWF,800,850,M,1300,1630,Woods Laboratories 216,20,19,Available: 1,Lab Science; Prerequisites: (CHEM 102 or CHEM 111 or CHEM 120) and MATH 102; Pre- or Corequisite: (PHYS 101 or PHYS 103); Consent of professor required for late entry,
55415,CHEM,401,A,Senior Seminar,2,E White,F,1330,1500,,NA,NA,Woods Laboratories 216,30,14,Available: 16,Open only to seniors pursuing majors in chemistry; Consent of professor required for late entry,
55416,CHEM,417,A,Advanced Biochemistry,4,B Seballos,TR,930,1045,,NA,NA,Spencer Hall 262,15,4,Available: 11,Non-Lab Science; Prerequisites: BIOL 316 or CHEM 316 or BIOL 307 or CHEM 307; Consent of professor required for late entry,
55835,CHEM,425,A,Drug Design and Development,4,R Pongdee,TR,1100,1215,,NA,NA,Spencer Hall 251,15,14,Available: 1,Non-Lab Science; Prerequisite: CHEM 202; Consent of professor required for late entry,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55789,CLST,150,A,Classics in Cinema,4,C McDonough,TR,930,1045,,NA,NA,Gailor Hall 011,50,50,Closed,Consent of professor required for late entry,G2: Understanding the Arts,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture)
55784,CLST,210,A,Ancient Epic in Translation,4,S McCarter,MWF,1300,1350,,NA,NA,Gailor Hall 132,25,15,Available: 10,Consent of professor required for late entry,G1: Reading Closely,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture)
55791,CLST,250,A,The Golden Age of Athens,4,D Holmes,TR,1100,1215,,NA,NA,Guerry Hall 204,25,23,Available: 2,Consent of professor required for late entry,G4: Exploring Past and Present,G6GK: Comprehending Cross-Culturally (Greek Culture)
55465,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1200,1250,T,1230,1320,Gailor Hall 019,20,9,Available: 11,Prerequisites: GREK 103 or placement; Consent of professor required for late entry,
55466,GREK,301,A,Homer I,4,D Holmes,MWF,1100,1150,,NA,NA,Gailor Hall 019,20,2,Available: 18,Prerequisites: GREK 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
55467,LATN,104,A,Elementary Latin II,4,D Huber,MWF,1100,1150,T,1230,1320,Gailor Hall 011,20,9,Available: 11,Prerequisites: LATN 103 or placement; Consent of professor required for late entry,
55468,LATN,301,A,Introduction to Latin Epic,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 011,20,15,Available: 5,Prerequisites: LATN 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
55469,LATN,304,A,Lyric Poetry II,4,S McCarter,TR,1330,1445,,NA,NA,Gailor Hall 112,20,8,Available: 12,GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: LATN 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
55790,LATN,310,A,The Roman Novel,4,C McDonough,MWF,1000,1050,,NA,NA,Gailor Hall 019,20,14,Available: 6,GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: LATN 203 or higher or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55493,NOND,150,A,Intercultural Explorations: Living Abroad,2,L Jones,M,1300,1415,,NA,NA,Carnegie Hall 201,25,24,Available: 1,Consent of professor required for late entry,
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55779,CSCI,101,A,Introduction to Computer Science,4,S Carl,TR,1100,1215,,NA,NA,Woods Laboratories 134,24,24,Closed,Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
55549,CSCI,157,A,Introduction to Modeling and Programming,4,L Lankewicz,MWF,1000,1050,T,1400,1700,Woods Laboratories 136,16,15,Available: 1,Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
55550,CSCI,257,A,Data Structures,4,S Carl,TR,930,1045,,NA,NA,Woods Laboratories 136,16,14,Available: 2,Prerequisite: CSCI 157; Consent of professor required for late entry,
55551,CSCI,284,A,Database Design with Web Applications,4,L Lankewicz,MW,1400,1515,,NA,NA,Woods Laboratories 136,16,13,Available: 3,Prerequisites: CSCI 101 or CSCI 157; Consent of professor required for late entry,
55552,CSCI,428,A,Operating Systems,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,16,4,Available: 12,Prerequisites: CSCI 270 and MATH 215; Consent of professor required for late entry,
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
55614,FORS,121,A,Introduction to Forestry (Lab),4,L Lentile,TR,1100,1215,T,1330,1630,Snowden Hall 202,22,25,Closed,Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55918,FORS,215,A,Fisheries Ecology and Management (Lab),4,D Neely,TR,1100,1215,R,1330,1630,Snowden Hall 215,22,22,Closed,Lab Science; Prerequisites: FORS 121 or BIOL 130; Consent of professor required for late entry,
55615,FORS,260,A,Forest Watershed Measurements,2,K Kuers,R,1330,1630,,NA,NA,Snowden Hall 217,8,6,Available: 2,Prerequisites: FORS 314 or GEOL 314; Consent of professor required for late entry,
55785,FORS,262,A,Forest and Watershed Restoration (Lab),4,K Smith,MWF,1100,1150,W,1330,1630,Snowden Hall 202,20,24,Closed,Lab Science; Prerequisites: FORS 121 or GEOL 121 or BIOL 130 or BIOL 131; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55617,FORS,305,A,Forest Ecology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Snowden Hall 202,18,18,Closed,Lab Science; Prerequisites: FORS 121 or FORS 211; Consent of professor required for late entry,
55618,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Snowden Hall 215,28,21,Available: 7,Lab Science; Prerequisite: GEOL 121; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55619,FORS,432,A,Senior Field Project,4,M Knoll,MWF,1200,1250,F,1330,1630,Snowden Hall 215,30,24,Available: 6,Open only to seniors pursuing majors in forestry, geology, or natural resources and the environment; Consent of professor required for late entry; Senior Field Project Fee: $60,
55620,GEOL,121,A,Physical Geology (Lab),4,K Hobbs,MWF,1000,1050,W,1330,1630,Snowden Hall 215,22,21,Available: 1 Reserved,Lab Science; Reserved Seats: returning freshmen-10 (1 available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55859,GEOL,305,A,Economic Geological Resources (Lab),4,S Shaver,MWF,1100,1150,W,1330,1630,Snowden Hall 102,12,13,Closed,Lab Science; Open only to juniors or seniors pursuing majors in geology or natural resources and the environment; Prerequisites: GEOL 121 and one geology course at the 200 level or higher; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
55622,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Snowden Hall 215,28,21,Available: 7,Lab Science; Prerequisite: GEOL 121; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
